Date,Close,Adj Close,Volume,Daily % Change,23 Day Vol (20 Trading Days in a 4 Week Period),Daily Drift,Monthly STD Cased on last Vol,Monthly Estimated Drift,Actual Drift,Difference,LT-STD Running,23 Day Momentum,Average Daily % Change,Momentum ROC,Momentum ROC Squared,Average ROC Momentum,
3/6/2017,237.710007,223.264771,55391500,-0.0029779,0.004202508,0.001913241,0.018794186,0.038968368,0.044741314,,0.011755382,0.044741388,0.044943176,-0.00302831,9.17066E-06,4.60398E-05,
3/7/2017,237,222.597885,65103700,-0.002986862,0.004315689,0.001766181,0.019300347,0.035922623,0.041208983,,0.011754491,0.041209055,0.041421203,-0.003532333,1.24774E-05,4.323E-05,
3/8/2017,236.559998,222.184616,78168800,-0.001856549,0.004376471,0.001656807,0.019572173,0.033662922,0.038591555,,0.011753557,0.038591535,0.03880918,-0.002617521,6.85142E-06,4.34931E-05,
3/9/2017,236.860001,222.4664,90683900,0.00126819,0.00422512,0.001412256,0.018895309,0.02862729,0.032789655,,0.011752594,0.032789767,0.032991501,-0.005801768,3.36605E-05,3.9934E-05,
3/10/2017,237.690002,223.245941,81991700,0.003504184,0.004186854,0.00164234,0.018724182,0.033364363,0.038264865,,0.011751696,0.038265012,0.038464135,0.005475245,2.99783E-05,3.72224E-05,
3/13/2017,237.809998,223.358673,57256800,0.000504842,0.00417995,0.001662388,0.018693304,0.033778116,0.038743744,,0.011750729,0.038743758,0.038942314,0.000478746,2.29197E-07,3.56845E-05,
3/14/2017,236.899994,222.503952,59880800,-0.003826601,0.004334016,0.001439041,0.01938231,0.029177689,0.033414639,,0.011749883,0.033414713,0.033627172,-0.005329045,2.83987E-05,3.67223E-05,
3/15/2017,238.949997,224.429382,96081800,0.008653453,0.004496335,0.001557336,0.020108223,0.031611868,0.036209846,,0.011749399,0.036209847,0.036439077,0.002795134,7.81278E-06,3.68165E-05,
3/16/2017,238.479996,223.987976,78344000,-0.001966943,0.004522512,0.001300244,0.020225287,0.026328622,0.030106847,,0.01174847,0.030106696,0.030337263,-0.006103151,3.72485E-05,3.60683E-05,
3/17/2017,237.029999,223.594589,89002100,-0.006080162,0.004678322,0.000799256,0.02092209,0.016107074,0.022731255,,0.011747792,0.018301306,0.01854541,-0.01180539,0.000139367,4.07817E-05,
3/20/2017,236.770004,223.34935,52537000,-0.001096886,0.004640534,0.000577855,0.0207531,0.011620766,0.017544115,,0.01174684,0.01313653,0.01337549,-0.005164776,2.66749E-05,4.18791E-05,
3/21/2017,233.729996,220.481628,131809300,-0.012839498,0.005300308,-0.000207357,0.023703699,-0.004138975,-0.0007372,,0.011747091,-0.005065563,-0.004758341,-0.018202093,0.000331316,5.35189E-05,
3/22/2017,234.279999,221.000458,97569200,0.002353155,0.005324672,-6.80308E-05,0.023812657,-0.001359736,0.002467567,,0.011746153,-0.001874582,-0.001563537,0.00319098,1.01824E-05,5.35007E-05,
3/23/2017,234.029999,220.764664,100410300,-0.001067099,0.005316088,-0.000182962,0.023774266,-0.003652892,-0.000178013,,0.011745201,-0.004508899,-0.004199673,-0.002634316,6.93962E-06,5.25854E-05,
3/24/2017,233.860001,220.604263,112504900,-0.000726394,0.00514523,-0.000473467,0.023010166,-0.009426859,-0.006819019,,0.011744243,-0.011120994,-0.010833203,-0.006612096,4.37198E-05,5.38307E-05,
3/27/2017,233.619995,220.377869,87454500,-0.001026281,0.005145817,-0.000479478,0.023012792,-0.009546009,-0.006956406,,0.011743291,-0.011257847,-0.010970029,-0.000136852,1.87286E-08,5.34535E-05,
3/28/2017,235.320007,221.981522,93483900,0.007276826,0.005391391,-0.000192537,0.024111033,-0.003843702,-0.000407044,,0.011742662,-0.00473691,-0.004418982,0.006520937,4.25226E-05,5.48783E-05,
3/29/2017,235.539993,222.189041,61950400,0.000934838,0.005387724,-0.000207058,0.024094636,-0.004133033,-0.00074059,,0.0117417,-0.005068902,-0.004751513,-0.000331993,1.10219E-07,5.4171E-05,
3/30/2017,236.289993,222.896545,56737900,0.003184173,0.005422429,-0.000136567,0.024249838,-0.002727808,0.000877081,,0.011740791,-0.003458344,-0.003136337,0.001610558,2.5939E-06,5.31778E-05,
3/31/2017,235.740005,222.377731,73733100,-0.002327598,0.005414995,-0.000120412,0.024216595,-0.00240549,0.001250035,,0.011739877,-0.003087055,-0.002765814,0.000371289,1.37855E-07,4.72039E-05,
4/3/2017,235.330002,221.990952,85546500,-0.001739217,0.004460048,-0.000804619,0.019945941,-0.015969962,-0.014288961,,0.011738943,-0.018558666,-0.018343358,-0.015471611,0.000239371,4.71503E-05,
4/4/2017,235.479996,222.132416,56466200,0.000637377,0.004303499,-0.000503106,0.01924583,-0.010014174,-0.007410093,,0.011737979,-0.011709439,-0.011507626,0.006849228,4.69119E-05,4.81243E-05,
4/5/2017,234.779999,221.472153,108800600,-0.002972639,0.004325894,-0.000659721,0.019345984,-0.013112059,-0.010983138,,0.011737092,-0.015267172,-0.015063984,-0.003557733,1.26575E-05,4.645E-05,
4/6/2017,235.440002,222.094757,69135800,0.002811155,0.004353211,-0.000408023,0.01946815,-0.008128911,-0.005240477,,0.011736171,-0.009549472,-0.009342535,0.0057177,3.26921E-05,4.74727E-05,
4/7/2017,235.199997,221.868301,74412300,-0.001019389,0.004319432,-0.000322481,0.019317086,-0.006429899,-0.003277587,,0.011735221,-0.007594949,-0.007390811,0.001954522,3.82016E-06,4.70963E-05,
4/10/2017,235.339996,222.000397,67615300,0.000595234,0.004310095,-0.000215882,0.019275332,-0.004308791,-0.000829126,,0.011734258,-0.005157262,-0.004953507,0.002437687,5.94232E-06,4.70568E-05,
4/11/2017,235.059998,221.736267,88045300,-0.00118976,0.00430209,-0.000322749,0.019239532,-0.006435229,-0.003281992,,0.011733311,-0.007599438,-0.007396934,-0.002442176,5.96422E-06,4.58526E-05,
4/12/2017,234.029999,220.764664,81864400,-0.004381856,0.004297476,-0.00066562,0.019218897,-0.013228563,-0.011114545,,0.011732505,-0.01539822,-0.015197698,-0.007798782,6.0821E-05,4.71936E-05,
4/13/2017,232.509995,219.330795,92880400,-0.006494911,0.004455757,-0.000969957,0.019926751,-0.01922143,-0.018033229,,0.011731869,-0.022286712,-0.022072604,-0.006888492,4.74513E-05,4.92467E-05,
4/17/2017,234.570007,221.274033,68405400,0.008859886,0.00485354,-0.000418371,0.02170569,-0.008334249,-0.005527628,,0.011731414,-0.009835319,-0.009578381,0.012451393,0.000155037,5.47527E-05,
4/18/2017,233.869995,220.613693,83225800,-0.002984235,0.004455068,-0.000924358,0.019923669,-0.018325705,-0.017001736,,0.011730529,-0.021259686,-0.021045443,-0.011424367,0.000130516,6.00877E-05,
4/19/2017,233.440002,220.208084,68699900,-0.001838598,0.004453783,-0.000918777,0.019917922,-0.018216039,-0.016875424,,0.011729601,-0.021133823,-0.020919676,0.000125863,1.58416E-08,5.84689E-05,
4/20/2017,235.339996,222.000397,92572200,0.008139111,0.004685619,-0.000300548,0.020954727,-0.00599383,-0.007129833,,0.011729064,-0.007129912,-0.006889801,0.014003911,0.00019611,6.09359E-05,
4/21/2017,234.589996,221.292892,110389800,-0.003186879,0.00472189,-0.000391417,0.021116936,-0.007799305,-0.009207361,,0.011728189,-0.009207281,-0.008963943,-0.002077369,4.31546E-06,5.99638E-05,
4/24/2017,237.169998,223.726654,119209900,0.01099792,0.004475054,0.000644992,0.020013051,0.012979193,0.014717897,,0.011728021,0.014717846,0.014940548,0.023925127,0.000572412,7.04462E-05,
4/25/2017,238.550003,225.028427,76698300,0.005818632,0.004591994,0.000795665,0.020536022,0.016034163,0.018226066,,0.01172727,0.018226071,0.018461362,0.003508226,1.23076E-05,7.05386E-05,
4/26/2017,238.399994,224.886948,84702500,-0.000628837,0.004584817,0.00081472,0.020503924,0.016421134,0.018672753,,0.011726316,0.018672798,0.018907454,0.000446727,1.99565E-07,7.02455E-05,
4/27/2017,238.600006,225.075592,57410300,0.000838977,0.004572502,0.00088278,0.020448849,0.017804445,0.020268552,,0.011725357,0.020268558,0.020502316,0.00159576,2.54645E-06,6.84554E-05,
4/28/2017,238.080002,224.585098,63532800,-0.002179396,0.00460062,0.000832644,0.0205746,0.016785268,0.019090978,,0.011724441,0.019090862,0.019327244,-0.001177696,1.38697E-06,6.85149E-05,
5/1/2017,238.679993,225.151047,66882500,0.002520123,0.00440032,0.000625831,0.019678829,0.012591315,0.014278328,,0.011723514,0.014278369,0.014493638,-0.004812492,2.31601E-05,6.7673E-05,
5/2/2017,238.770004,225.235947,57375700,0.00037712,0.004400076,0.000601582,0.01967774,0.012100657,0.013713125,,0.011722554,0.013713217,0.013928342,-0.000565153,3.19397E-07,6.76821E-05,
5/3/2017,238.479996,224.962402,73137700,-0.001214591,0.004378264,0.000410332,0.01958019,0.008238704,0.009268232,,0.011721611,0.009268285,0.00948035,-0.004444932,1.97574E-05,6.84284E-05,
5/4/2017,238.759995,225.226547,61462700,0.001174098,0.00433944,0.000562579,0.019406564,0.011311925,0.012810707,,0.011720657,0.012810681,0.013019715,0.003542396,1.25486E-05,6.8968E-05,
5/5/2017,239.699997,226.113251,62001300,0.003937016,0.004363922,0.000809372,0.019516052,0.016312515,0.018569671,,0.011719787,0.018569647,0.018782238,0.005758966,3.31657E-05,6.00025E-05,
5/8/2017,239.660004,226.075531,48385700,-0.000166846,0.004368582,0.000774406,0.019536893,0.015602593,0.017751191,,0.01171883,0.017751011,0.017963886,-0.000818636,6.70164E-07,5.7992E-05,
5/9/2017,239.440002,225.867981,51363200,-0.000917975,0.004309079,0.000863739,0.019270785,0.017417268,0.01984822,,0.011717883,0.019848382,0.020055895,0.002097371,4.39896E-06,5.7633E-05,
5/10/2017,239.869995,226.273605,54293800,0.001795828,0.004293393,0.000819594,0.019200639,0.016520148,0.018815609,,0.011716939,0.018815804,0.0190216,-0.001032577,1.06622E-06,5.62579E-05,
5/11/2017,239.380005,225.811401,62358300,-0.002042732,0.004318546,0.000775101,0.019313126,0.015616707,0.017772255,,0.011716021,0.017772143,0.017980155,-0.001043661,1.08923E-06,5.61392E-05,
5/12/2017,238.979996,225.434036,53912700,-0.001671021,0.004348586,0.000676568,0.019447467,0.013618695,0.015466815,,0.011715091,0.015466984,0.015677434,-0.002305159,5.31376E-06,5.61118E-05,
5/15/2017,240.300003,226.679245,61918900,0.005523504,0.004441921,0.000968449,0.019864873,0.019548229,0.022292149,,0.01171432,0.022292202,0.022513242,0.006825218,4.65836E-05,5.78779E-05,
5/16/2017,240.080002,226.471695,51241800,-0.000915526,0.004308953,0.001119159,0.019270224,0.022622773,0.025851198,,0.011713374,0.0258514,0.026060051,0.003559197,1.26679E-05,5.57843E-05,
5/17/2017,235.820007,222.453186,172174100,-0.017744064,0.005644068,0.000630066,0.025241037,0.012677029,0.01423599,,0.011714699,0.014235999,0.014592395,-0.011615401,0.000134918,5.95872E-05,
5/18/2017,236.770004,223.34935,107047700,0.004028483,0.005408854,0.000420005,0.024189129,0.008433699,0.009378945,,0.011713837,0.00937885,0.009704874,-0.004857148,2.35919E-05,5.38722E-05,
5/19/2017,238.309998,224.802032,115011400,0.006504177,0.005498509,0.000832545,0.024590082,0.016783245,0.018984946,,0.011713144,0.018984919,0.019324912,0.009606069,9.22766E-05,5.22096E-05,
5/22/2017,239.520004,225.943451,61010600,0.005077445,0.005534782,0.001133242,0.024752298,0.022910514,0.026045215,,0.011712344,0.026045245,0.026392072,0.007060325,4.98482E-05,5.43762E-05,
5/23/2017,240.050003,226.44342,48341700,0.002212755,0.005327885,0.000875574,0.023827028,0.017657916,0.020013581,,0.011711411,0.020013627,0.020333363,-0.006031617,3.63804E-05,4.74314E-05,
5/24/2017,240.610001,226.97168,46927700,0.002332839,0.005260468,0.001115562,0.023525526,0.022549284,0.025661864,,0.011710483,0.025661815,0.025975255,0.005648187,3.1902E-05,4.86309E-05,
5/25/2017,241.759995,228.056458,64071700,0.004779494,0.004875158,0.000845196,0.021802368,0.017040334,0.019353099,,0.011709663,0.019353194,0.019621309,-0.006308621,3.97987E-05,2.54738E-05,
5/26/2017,241.710007,228.009308,46629900,-0.000206767,0.004756195,0.000583222,0.021270351,0.011729293,0.013246686,,0.01170871,0.013246715,0.013500513,-0.006106479,3.72891E-05,2.65599E-05,
5/30/2017,241.5,227.811218,35201900,-0.000868839,0.004759238,0.000572787,0.021283957,0.011518291,0.013003289,,0.011707764,0.013003381,0.013257441,-0.000243334,5.92115E-08,2.65538E-05,
5/31/2017,241.440002,227.754623,91796000,-0.000248439,0.004761874,0.000525508,0.021295746,0.010562798,0.011902806,,0.011706811,0.011902749,0.012156812,-0.001100632,1.21139E-06,2.64958E-05,
6/1/2017,243.360001,229.565781,68962000,0.007952282,0.004964588,0.000966016,0.022202314,0.019498654,0.022177264,,0.011706259,0.022177415,0.022456065,0.010274666,0.000105569,3.10254E-05,
6/2/2017,244.169998,230.32988,88666100,0.00332839,0.004978929,0.001001158,0.022266448,0.020214747,0.023001594,,0.011705366,0.02300153,0.023282004,0.000824115,6.79165E-07,3.0048E-05,
6/5/2017,243.990005,230.160095,44698800,-0.000737163,0.004990685,0.000952711,0.022319021,0.019227661,0.021862176,,0.011704419,0.021862047,0.022143525,-0.001139483,1.29842E-06,3.00906E-05,
6/6/2017,243.210007,229.424271,50375400,-0.003196844,0.005046616,0.000866526,0.022569153,0.017473927,0.019833843,,0.011703552,0.019833995,0.020121223,-0.002028052,4.11299E-06,2.94104E-05,
6/7/2017,243.660004,229.848801,54144300,0.00185024,0.005050457,0.000895923,0.02258633,0.0180718,0.020522687,,0.011702614,0.020522739,0.020810595,0.000688744,4.74368E-07,2.88854E-05,
6/8/2017,243.779999,229.96199,65950700,0.000492469,0.005007064,0.00074616,0.022392271,0.015029468,0.017021289,,0.01170166,0.017021285,0.017303288,-0.003501454,1.22602E-05,2.79765E-05,
6/9/2017,243.410004,229.612976,132256400,-0.001517741,0.005026148,0.000687426,0.022477616,0.013838674,0.015647182,,0.01170073,0.015647167,0.015930929,-0.001374119,1.8882E-06,2.80294E-05,
6/12/2017,243.360001,229.565781,86108100,-0.000205427,0.005017992,0.000718406,0.022441142,0.014466609,0.01637151,,0.011699779,0.016371529,0.016654578,0.000724363,5.24701E-07,2.7861E-05,
6/13/2017,244.550003,230.68837,60067000,0.004889883,0.005089157,0.00085293,0.022759403,0.017197541,0.019510738,,0.011698969,0.019510602,0.019802558,0.003139073,9.85378E-06,2.8243E-05,
6/14/2017,244.240005,230.395905,78602300,-0.001267626,0.005071647,0.000886631,0.022681095,0.017882772,0.020302358,,0.011698034,0.020302448,0.020592631,0.000791846,6.27019E-07,2.82229E-05,
6/15/2017,243.770004,229.952576,66464900,-0.001924341,0.005077725,0.000875617,0.022708277,0.017658777,0.020043735,,0.011697117,0.020043552,0.020334355,-0.000258895,6.70269E-08,2.79948E-05,
6/16/2017,242.639999,230.002808,84553100,-0.004635538,0.005096858,0.000433919,0.022793843,0.008714253,0.014661964,,0.011696337,0.009737811,0.010027924,-0.010305741,0.000106208,3.05872E-05,
6/19/2017,244.660004,231.917603,65123800,0.008325111,0.005343869,0.000835686,0.023898507,0.016847081,0.024046749,,0.011695828,0.019076983,0.019398507,0.009339172,8.72201E-05,3.38286E-05,
6/20/2017,243.009995,230.353531,56906400,-0.00674409,0.003903597,0.001313946,0.017457417,0.026609544,0.035514641,,0.011695226,0.030489304,0.030661592,0.011412322,0.000130241,3.36253E-05,
6/21/2017,242.949997,230.296646,55977600,-0.000246895,0.003870109,0.00112806,0.017307653,0.02280462,0.031105065,,0.011694276,0.02610125,0.026269881,-0.004388055,1.9255E-05,3.34367E-05,
6/22/2017,242.839996,230.192368,44148100,-0.000452772,0.003698909,0.000825584,0.016542024,0.016641822,0.023978146,,0.011693329,0.019008846,0.01916187,-0.007092404,5.03022E-05,3.16118E-05,
6/23/2017,243.130005,230.46727,66986800,0.001194239,0.003582815,0.000656749,0.016022835,0.013217249,0.020021908,,0.011692382,0.015071814,0.015214848,-0.003937032,1.55002E-05,3.01184E-05,
6/26/2017,243.289993,230.618942,56700500,0.000658035,0.003566754,0.000589152,0.015951008,0.011849227,0.018439582,,0.011691431,0.013497146,0.013638681,-0.001574668,2.47958E-06,2.86444E-05,
6/27/2017,241.330002,228.761017,82247700,-0.008056192,0.003970842,0.000137455,0.017758147,0.002752697,0.007883525,,0.011690971,0.002992398,0.003166255,-0.010504748,0.00011035,3.20552E-05,
6/28/2017,243.490005,230.808517,70042600,0.008950412,0.004275992,0.000318799,0.019122816,0.006395337,0.012067446,,0.011690535,0.007155899,0.007358159,0.0041635,1.73347E-05,3.10785E-05,
6/29/2017,241.350006,228.779968,106949700,-0.008788858,0.004679361,-5.43349E-05,0.020926738,-0.001086137,0.00337995,,0.011690165,-0.001489392,-0.001248956,-0.008645291,7.47411E-05,3.27068E-05,
6/30/2017,241.800003,229.206543,86820700,0.0018645,0.004692426,6.45059E-05,0.020985166,0.001290909,0.006124918,,0.011689231,0.001242248,0.001484689,0.002731641,7.46186E-06,3.30287E-05,
7/3/2017,242.210007,229.5952,39153800,0.001695633,0.004704027,0.000149031,0.02103705,0.002984839,0.008081403,,0.011688293,0.003189219,0.003433333,0.00194697,3.79069E-06,3.31408E-05,
7/5/2017,242.770004,230.126022,54427600,0.002312031,0.004417002,-9.61975E-05,0.019753432,-0.001922194,0.002440438,,0.01168737,-0.00242438,-0.002210204,-0.005613598,3.15125E-05,2.9921E-05,
7/6/2017,240.550003,228.021637,65400800,-0.009144462,0.00473189,-0.000638495,0.021161654,-0.012692746,-0.010021466,,0.011687046,-0.014825716,-0.014582713,-0.012401336,0.000153793,3.65781E-05,
7/7/2017,242.110001,229.500397,57972300,0.00648513,0.004959223,-0.000324483,0.022178318,-0.006469689,-0.002866257,,0.011686358,-0.00770525,-0.007436525,0.007120466,5.0701E-05,3.87261E-05,
7/10/2017,242.369995,229.746841,36663300,0.001073867,0.004926632,-0.0001388,0.022032569,-0.002772335,0.001405998,,0.011685413,-0.003453855,-0.003187522,0.004251395,1.80744E-05,3.93331E-05,
7/11/2017,242.190002,229.576218,50354600,-0.000742637,0.004908682,-0.000251533,0.021952294,-0.005018666,-0.001185923,,0.011684471,-0.006033005,-0.00576929,-0.00257915,6.65202E-06,3.96017E-05,
7/12/2017,244.009995,231.301437,59610400,0.007514732,0.005168571,5.37823E-05,0.023114554,0.001076197,0.005824645,,0.01168388,0.000943457,0.001237726,0.006976462,4.8671E-05,4.11848E-05,
7/13/2017,244.419998,231.690079,39471600,0.001680271,0.005167389,0.000192826,0.023109266,0.0038636,0.009046105,,0.011682943,0.004149353,0.004444426,0.003205896,1.02778E-05,4.15495E-05,
7/14/2017,245.559998,232.770706,60262700,0.004664103,0.005249436,0.000404545,0.023476192,0.008122072,0.013960813,,0.011682124,0.009040093,0.009346059,0.00489074,2.39193E-05,4.25667E-05,
7/17/2017,245.529999,232.742279,33531900,-0.000122166,0.005158011,0.00018663,0.023067326,0.003739223,0.008903392,,0.011681177,0.004007344,0.004301311,-0.005032749,2.53286E-05,4.32395E-05,
7/18/2017,245.660004,232.865509,42742500,0.000529487,0.005148583,0.000264765,0.023025163,0.005308646,0.010718958,,0.011680229,0.005813949,0.006107369,0.001806605,3.26382E-06,4.33541E-05,
7/19/2017,246.990005,234.126236,51034300,0.005413991,0.005233437,0.000583823,0.023404641,0.011741452,0.01815009,,0.01167946,0.013209176,0.013514521,0.007395227,5.46894E-05,4.5729E-05,
7/20/2017,247.100006,234.230499,47135200,0.000445366,0.00510886,0.000804732,0.022847518,0.016218279,0.018381041,,0.011678512,0.01838117,0.018673604,0.005171993,2.67495E-05,4.22743E-05,
7/21/2017,246.880005,234.021988,82340800,-0.000890332,0.004846905,0.000404061,0.021676018,0.008112307,0.009073848,,0.011677575,0.009073821,0.009334816,-0.009307349,8.66267E-05,4.22485E-05,
7/24/2017,246.820007,233.965088,46622300,-0.000243025,0.004594067,0.000686716,0.020545291,0.013824281,0.015678323,,0.01167663,0.015678417,0.015914343,0.006604596,4.36207E-05,3.84824E-05,
7/25/2017,247.419998,234.533844,54915600,0.002430885,0.004603253,0.000803141,0.020586372,0.016185965,0.01839887,,0.011675713,0.018398852,0.018636353,0.002720435,7.40077E-06,3.7967E-05,
7/26/2017,247.429993,234.543335,47575400,4.03969E-05,0.004598283,0.000824583,0.020564145,0.016621488,0.018901439,,0.011674767,0.018901322,0.019138428,0.00050247,2.52476E-07,3.57909E-05,
7/27/2017,247.199997,234.325287,70766600,-0.00092954,0.004611826,0.000732245,0.020624713,0.014747218,0.016739978,,0.011673832,0.016739982,0.01697798,-0.00216134,4.67139E-06,3.53201E-05,
7/28/2017,246.910004,234.0504,50088400,-0.001173111,0.004628939,0.00065263,0.020701246,0.013133837,0.014879342,,0.011672902,0.014879408,0.015118736,-0.001860575,3.46174E-06,3.53628E-05,
7/31/2017,246.770004,233.917709,65838700,-0.000567008,0.00423514,0.000978246,0.018940123,0.019747823,0.02254183,,0.011671961,0.022541756,0.022743445,0.007662348,5.87116E-05,3.31177E-05,
8/1/2017,247.320007,234.439072,55050400,0.002228808,0.003876768,0.000686003,0.017337433,0.013809838,0.015729727,,0.01167104,0.015729607,0.015897698,-0.006812149,4.64054E-05,3.43816E-05,
8/2/2017,247.440002,234.552811,47211200,0.000485181,0.003283382,0.001089222,0.01468373,0.022011333,0.025233166,,0.011670094,0.025233047,0.025354563,0.00950344,9.03154E-05,3.50587E-05,
8/3/2017,246.960007,234.097809,40856000,-0.001939844,0.003337923,0.000923816,0.014927645,0.018639366,0.021339993,,0.011669185,0.021339967,0.02146508,-0.00389308,1.51561E-05,3.53933E-05,
8/4/2017,247.410004,234.524384,60191800,0.001822145,0.003339356,0.000929316,0.014934056,0.01875133,0.02146902,,0.011668255,0.02146896,0.021594196,0.000128994,1.66393E-08,3.52292E-05,
8/7/2017,247.869995,234.960403,31995000,0.001859226,0.003332161,0.000909629,0.014901877,0.01835065,0.021007537,,0.011667326,0.021007501,0.021132143,-0.00046146,2.12945E-07,3.38683E-05,
8/8/2017,247.259995,234.382172,61719400,-0.002460967,0.002633755,0.001200216,0.011778509,0.024279992,0.027894436,,0.011666436,0.027894375,0.027972491,0.006886874,4.7429E-05,2.92438E-05,
8/9/2017,247.25,234.372696,62632600,-4.0423E-05,0.002377585,0.000916496,0.010632883,0.018490393,0.021230024,,0.011665492,0.021230015,0.021293287,-0.00666436,4.44137E-05,2.89704E-05,
8/10/2017,243.759995,231.064468,120479500,-0.014115288,0.003932747,0.000256098,0.017587778,0.005134438,0.005735126,,0.011665999,0.005735033,0.005906874,-0.015494982,0.000240094,3.86235E-05,
8/11/2017,244.119995,231.405685,74869900,0.001476863,0.003934356,0.000352598,0.017594977,0.007075629,0.007968887,,0.011665064,0.007968921,0.008141283,0.002233888,4.99025E-06,3.85512E-05,
8/14/2017,246.539993,233.699646,73291900,0.009913149,0.004158231,0.000456877,0.018596173,0.009177306,0.010368327,,0.011664755,0.01036842,0.010561148,0.002399499,5.75759E-06,3.66854E-05,
8/15/2017,246.509995,233.671234,55242700,-0.000121676,0.004151102,0.000378531,0.018564293,0.007597913,0.008550884,,0.011663813,0.008550843,0.008742568,-0.001817577,3.30358E-06,3.63822E-05,
8/16/2017,246.940002,234.078857,56715500,0.00174438,0.004057681,0.000251587,0.0181465,0.005043782,0.005619912,,0.011662883,0.005619824,0.00580254,-0.002931019,8.59087E-06,3.57158E-05,
8/17/2017,243.089996,230.429352,128490400,-0.015590856,0.005233914,-0.000420965,0.023406775,-0.008385713,-0.009937717,,0.011663701,-0.009937698,-0.00963749,-0.015557522,0.000242036,4.51378E-05,
8/18/2017,242.710007,230.069153,136748000,-0.001563162,0.00523483,-0.00051195,0.023410869,-0.010189348,-0.012008459,,0.011662783,-0.012008455,-0.011708769,-0.002070756,4.28803E-06,4.51824E-05,
8/21/2017,242.899994,230.249237,65469700,0.000782774,0.005083408,-0.000713307,0.022733689,-0.014169877,-0.016559438,,0.011661841,-0.016559419,-0.016277971,-0.004550964,2.07113E-05,4.37051E-05,
8/22/2017,245.440002,232.656952,63140100,0.010457011,0.005590488,-0.000278018,0.025001422,-0.005545698,-0.006717942,,0.011661607,-0.006717944,-0.006374896,0.009841475,9.68546E-05,4.67531E-05,
8/23/2017,244.559998,231.82283,50203800,-0.003585414,0.005631996,-0.000395195,0.025187052,-0.007874305,-0.009397228,,0.011660772,-0.009397306,-0.009050091,-0.002679362,7.17898E-06,4.32989E-05,
8/24/2017,243.990005,231.282516,50741700,-0.002330688,0.005646237,-0.000485963,0.02525074,-0.009674528,-0.011465694,,0.011659879,-0.011465853,-0.011117613,-0.002068547,4.27889E-06,4.15884E-05,
8/25/2017,244.559998,231.82283,64445900,0.002336133,0.005644046,-0.000490083,0.025240942,-0.009756161,-0.011559159,,0.011658964,-0.011559292,-0.011211353,-9.34387E-05,8.73078E-09,4.1267E-05,
8/28/2017,244.570007,231.832291,40565600,4.09266E-05,0.005644049,-0.00049006,0.025240952,-0.009755705,-0.011558819,,0.011658023,-0.011558768,-0.011210829,5.23522E-07,2.74076E-13,4.1256E-05,
8/29/2017,244.850006,232.097702,51135700,0.001144862,0.005653273,-0.000399869,0.025282207,-0.007967066,-0.009506379,,0.011657086,-0.009506436,-0.009156639,0.002052332,4.21207E-06,4.1236E-05,
8/30/2017,246.009995,233.197266,62030800,0.004737549,0.00575004,-0.000142883,0.025714962,-0.002853793,-0.003645087,,0.011656278,-0.003645089,-0.003281159,0.005861347,3.43554E-05,4.25792E-05,
8/31/2017,247.490005,234.60022,103803900,0.006016056,0.005890106,0.000143337,0.026341354,0.002870642,0.00291774,,0.011655559,0.002917701,0.003301949,0.00656279,4.30702E-05,4.18992E-05,
9/1/2017,247.839996,234.931976,62007000,0.001414162,0.005879435,0.000107917,0.026293632,0.002160562,0.002102482,,0.011654626,0.002102495,0.002485049,-0.000815206,6.64561E-07,3.99104E-05,
9/5/2017,246.059998,233.244644,91398800,-0.007182045,0.006071303,-0.00022544,0.027151693,-0.004499162,-0.005577281,,0.011654078,-0.005577126,-0.005172288,-0.00767962,5.89766E-05,3.85479E-05,
9/6/2017,246.899994,234.040894,57916900,0.003413785,0.006105119,7.32622E-06,0.027302922,0.000146535,-0.000243125,,0.011653202,-0.000243007,0.000168517,0.005334119,2.84528E-05,3.9126E-05,
9/7/2017,246.869995,234.012497,58034700,-0.000121503,0.006092295,-7.71802E-05,0.027245572,-0.001542473,-0.00218266,,0.011652263,-0.002182648,-0.001773639,-0.001939641,3.76221E-06,3.92888E-05,
9/8/2017,246.580002,233.737595,63832800,-0.001174679,0.006081297,-0.000209089,0.027196389,-0.004173486,-0.005204315,,0.011651339,-0.005204313,-0.004798005,-0.003021665,9.13046E-06,3.96766E-05,
9/11/2017,249.210007,236.230591,71364800,0.01066593,0.006464276,0.000361646,0.028909122,0.007257815,0.007886346,,0.011651136,0.007886484,0.008351021,0.013090797,0.000171369,4.50652E-05,
9/12/2017,250.050003,237.026871,56896000,0.003370635,0.006493695,0.000509952,0.029040685,0.01024861,0.011324591,,0.01165026,0.011324582,0.011794935,0.003438098,1.18205E-05,4.36482E-05,
9/13/2017,250.169998,237.140625,59228000,0.000479884,0.00565902,0.001144525,0.025307905,0.023141108,0.026296371,,0.01164932,0.02629637,0.026658163,0.014971788,0.000224154,4.29551E-05,
9/14/2017,250.089996,237.064804,95446300,-0.000319791,0.005666619,0.00106641,0.025341889,0.021545658,0.024455402,,0.011648384,0.024455191,0.024817304,-0.001841179,3.38994E-06,4.28855E-05,
9/15/2017,249.190002,237.383911,95432400,-0.003598681,0.00540199,0.000478939,0.024158434,0.009622487,0.015764958,,0.011647553,0.0107488,0.011073824,-0.013706391,0.000187865,5.08033E-05,
